source_id,source_name_abbr,reported_chemical_name,reported_casrn
183,ices_biota,vanadium,NA
183,ices_biota,vitellogenin (microgram per ml),NA
183,ices_biota,zinc,NA
184,airmon,Ca,NA
184,airmon,Cl,NA
184,airmon,K,NA
184,airmon,Mg,NA
184,airmon,Na,NA
184,airmon,NH4,NA
184,airmon,NO3,NA
184,airmon,PO4,NA
184,airmon,SO4,NA
185,ices_sediment,1 1'-Biphenyl  2 3' 4 4' 5'-pentachloro- (CB123),NA
185,ices_sediment,1 1'-Biphenyl 2 3' 4 4' 5'-pentachloro- (CB123),NA
185,ices_sediment,1 2 3/1 2 4/1 3 5 trichlorobenzene mixture,NA
185,ices_sediment,1 2 3 4 6 7 8 9-octachlorodibenzo-p-dioxin,NA
185,ices_sediment,1 2 3 4 6 7 8-heptachlorodibenzofuran,NA
185,ices_sediment,1 2 3 4 6 7 8-heptachlorodibenzo-p-dioxin,NA
185,ices_sediment,1 2 3 4 7 8 9-heptachlorodibenzofuran,NA
185,ices_sediment,1 2 3 4 7 8-hexachloro-dibenzofuran,NA
185,ices_sediment,1 2 3 4 7 8-hexachlorodibenzo-p-dioxin,NA
185,ices_sediment,1 2 3 4-tetrachlorobenzene,NA
185,ices_sediment,1 2 3 5-tetrachlorobenzene,NA
185,ices_sediment,1 2 3 6 7 8-hexachlorodibenzofuran,NA
185,ices_sediment,1 2 3 6 7 8-hexachlorodibenzo-p-dioxin,NA
185,ices_sediment,1 2 3 7 8 9-hexachlorodibenzofuran,NA
185,ices_sediment,1 2 3 7 8 9-hexachlorodibenzo-p-dioxin,NA
185,ices_sediment,1 2 3 7 8-pentachlorodibenzofuran,NA
185,ices_sediment,1 2 3 7 8-pentachlorodibenzo-p-dioxin,NA
185,ices_sediment,1 2 3-trichlorobenzene,NA
185,ices_sediment,1 2 3-trimethylnaphthalene,NA
185,ices_sediment,1 2 4 5-tetrachlorobenzene,NA
185,ices_sediment,1 2 4-trichlorobenzene,NA
185,ices_sediment,1 2 4-trimethylnaphthalene,NA
185,ices_sediment,1 2 5 6 9 10-hexabromocyclododecane,NA
185,ices_sediment,1 2-Benzenedicarboxylic acid  diisononyl ester,NA
185,ices_sediment,1 2-Benzenedicarboxylic acid diisononyl ester,NA
185,ices_sediment,1 2-Dichlorobenzene,NA
185,ices_sediment,1 2-dichloroethane,NA
185,ices_sediment,1 3 5-trichlorobenzene,NA
185,ices_sediment,1 3-Dichlorobenzene,NA
185,ices_sediment,1 4-Dichlorobenzene,NA
185,ices_sediment,1 5-dimethylnaphthalene,NA
185,ices_sediment,1 6-dimethylnaphthalene,NA
185,ices_sediment,1-Methylchrysene,NA
185,ices_sediment,1-methylnaphthalene,NA
185,ices_sediment,1-methylphenanthrene,NA
185,ices_sediment,1-methylpyrene,NA
185,ices_sediment,1-Naphthyl methylcarbamate,NA
185,ices_sediment,2 2' 3 3' 4 4' 5 5' 6 6'-decachlorobiphenyl (CB209),NA
185,ices_sediment,2 2' 3 3' 4 4' 5 5' 6-nonachlorobiphenyl (CB206),NA
185,ices_sediment,2 2' 3 3' 4 4' 5 5'-octachlorobiphenyl (CB194),NA
185,ices_sediment,2 2' 3 3' 4 4' 5-heptachlorobiphenyl (CB170),NA
185,ices_sediment,2 2' 3 3' 4 4'-hexachlorobiphenyl (CB128),NA
185,ices_sediment,2 2' 3 3' 4 6'-hexachlorobiphenyl (CB132),NA
185,ices_sediment,2 2' 3 3' 5 5' 6 6'-octachlorobiphenyl (CB202),NA
185,ices_sediment,2 2' 3 4 4' 5 5'-heptachlorobiphenyl (CB180),NA
185,ices_sediment,2 2' 3 4 4' 5' 6-heptabromodiphenyl ether (BDE183),NA
185,ices_sediment,2 2' 3 4 4' 5' 6-heptachlorobiphenyl (CB183),NA
185,ices_sediment,2 2' 3 4 4' 5'-hexabromodiphenyl ether (PBDE138),NA
185,ices_sediment,2 2' 3 4 4' 5-hexachlorobiphenyl (CB137),NA
185,ices_sediment,2 2' 3 4 4' 5'-hexachlorobiphenyl (CB138),NA
185,ices_sediment,2 2' 3 4 4'-pentabromodiphenyl ether (PBDE85),NA
185,ices_sediment,2 2' 3 4 4'-pentachlorobiphenyl (CB85),NA
185,ices_sediment,2 2' 3 4 5 5' 6-heptachlorobiphenyl (CB185),NA
185,ices_sediment,2 2' 3 4' 5 5' 6-heptachlorobiphenyl (CB187),NA
185,ices_sediment,2 2' 3 4 5 5'-hexachlorobiphenyl (CB141),NA
185,ices_sediment,2 2' 3 4' 5' 6-hexachlorobiphenyl (CB149),NA
185,ices_sediment,2 2' 3 4 5'-pentachlorobiphenyl (CB87),NA
185,ices_sediment,2 2' 3' 4 5-pentachlorobiphenyl (CB97),NA
185,ices_sediment,2 2' 3 5 5' 6-hexachlorobiphenyl (CB151),NA
185,ices_sediment,2 2' 3 5'-tetrachlorobiphenyl (CB44),NA
185,ices_sediment,2 2' 4 4' 5 5'-hexabromodiphenyl ether (PBDE153),NA
185,ices_sediment,2 2' 4 4' 5 5'-hexachlorobiphenyl (CB153),NA
185,ices_sediment,2 2' 4 4' 5 6'-hexabromodiphenyl ether (PBDE154),NA
185,ices_sediment,2 2' 4 4' 5-pentabromodiphenyl ether (PBDE99),NA
185,ices_sediment,2 2' 4 4' 5-pentachlorobiphenyl (CB99),NA
185,ices_sediment,2 2' 4 4' 6-pentabromodiphenyl ether (PBDE100),NA
185,ices_sediment,2 2' 4 4'-tetrabromodiphenyl ether (PBDE47),NA
185,ices_sediment,2 2' 4 4'-tetrachlorobiphenyl (CB47),NA
185,ices_sediment,2 2' 4 5 5'-pentachlorobiphenyl (CB101),NA
185,ices_sediment,2 2' 4 5'-tetrabromodiphenyl ether (BDE49),NA
185,ices_sediment,2 2' 4 5'-tetrachlorobiphenyl (CB49),NA
185,ices_sediment,2 2' 4-tribromodiphenyl ether (BDE17),NA
185,ices_sediment,2 2' 5 5'-tetrachlorobiphenyl (CB52),NA
185,ices_sediment,2 2' 5-trichlorobiphenyl (CB18),NA
185,ices_sediment,2 3 3' 4 4' 5 5'-heptachlorobiphenyl (CB189),NA
185,ices_sediment,2 3 3' 4 4' 5 6-heptabromodiphenyl ether (BDE190),NA
185,ices_sediment,2 3 3' 4 4' 5-hexachlorobiphenyl (CB156),NA
185,ices_sediment,2 3 3' 4 4' 6-hexachlorobiphenyl (CB158),NA
185,ices_sediment,2 3 3' 4 4'-pentachlorobiphenyl (CB105),NA
185,ices_sediment,2 3 3' 4' 6-pentachlorobiphenyl (CB110),NA
185,ices_sediment,2 3 3' 4'-tetrachlorobiphenyl (CB56),NA
185,ices_sediment,2 3 4 3' 4' 5'-hexachlorobiphenyl (CB157),NA
185,ices_sediment,2' 3 4 4' 5 5'-hexachlorobiphenyl (CB167),NA
185,ices_sediment,2 3 4 4' 5-pentachlorobiphenyl (CB114),NA
185,ices_sediment,2 3' 4 4' 5-pentachlorobiphenyl (CB118),NA
185,ices_sediment,2 3' 4 4' 6-pentabromodiphenyl ether (BDE119),NA
185,ices_sediment,2 3' 4 4'-tetrabromodiphenyl ether (BDE66),NA
185,ices_sediment,2 3' 4 4'-tetrachlorobiphenyl (CB66),NA
185,ices_sediment,2 3' 4' 5-tetrachlorobiphenyl (CB70),NA
185,ices_sediment,2 3 4 5-Tetrachlorophenol,NA
185,ices_sediment,2 3 4 6 7 8-hexachlorodibenzofuran,NA
185,ices_sediment,2 3' 4' 6-tetrabromodiphenyl ether (BDE71),NA
185,ices_sediment,2 3 4 6-Tetrachlorophenol,NA
185,ices_sediment,2 3 4 7 8-pentachlorodibenzofuran,NA
185,ices_sediment,2 3' 4-tribromodiphenyl ether (BDE25),NA
185,ices_sediment,2' 3 4-trichlorobiphenyl (CB33),NA
185,ices_sediment,2 3 4-Trichlorophenol,NA
185,ices_sediment,2 3 5 6-Tetrachlorophenol,NA
185,ices_sediment,2 3 5-Trichlorophenol,NA
185,ices_sediment,2 3 5-trimethylnaphthalene,NA
185,ices_sediment,2 3 6-Trichlorophenol,NA
185,ices_sediment,2 3 6-trimethylnaphthalene,NA
185,ices_sediment,2 3 7 8-tetrachloro-dibenzo[b e][1 4]dioxin,NA
185,ices_sediment,2 3 7 8-tetrachloro-dibenzofuran,NA
185,ices_sediment,2 3-dichlorophenol,NA
185,ices_sediment,2 4 4' 5-tetrachlorobiphenyl (CB74),NA
185,ices_sediment,2 4 4' 6-tetrabromodiphenyl ether (BDE75),NA
185,ices_sediment,2 4 4'-tribromodiphenyl ether (PBDE28),NA
185,ices_sediment,2 4 4'-trichlorobiphenyl (CB28),NA
185,ices_sediment,2 4' 5-trichlorobiphenyl (CB31),NA
185,ices_sediment,2 4 5-Trichlorophenol,NA
185,ices_sediment,(2 4 5-Trichlorophenoxy)acetic acid,NA
185,ices_sediment,2 4 6-Trichlorophenol,NA
185,ices_sediment,2 4-dichlorophenol,NA
185,ices_sediment,2 4-Dimethylphenol,NA
185,ices_sediment,2 5-dichlorophenol,NA
185,ices_sediment,2 6-Dichlorobenzonitrile,NA
185,ices_sediment,2 6-dichlorophenol,NA
185,ices_sediment,2 6-dimethylnaphthalene,NA
185,ices_sediment,2-Chloro-5-methylphenol,NA
185,ices_sediment,2-Chloro-6-methylphenol,NA
185,ices_sediment,2-hydroxy naphthalene,NA
185,ices_sediment,2-methylnaphthalene,NA
185,ices_sediment,2-methylphenanthrene,NA
185,ices_sediment,2-methylphenol,NA
185,ices_sediment,2-(phenylmethyl)phenol,NA
185,ices_sediment,3 3' 4 4' 5 5'-hexachlorobiphenyl (CB169),NA
185,ices_sediment,3 3' 4 4' 5-pentachlorobiphenyl (CB126),NA
185,ices_sediment,3 3' 4 4'-tetrabromodiphenyl ether (BDE77),NA
185,ices_sediment,3 3' 4 4'-tetrachlorobiphenyl (CB77),NA
185,ices_sediment,3 3' 4-tribromodiphenyl ether (BDE35),NA
185,ices_sediment,3 3' 4-trichlorobiphenyl (CB35),NA
185,ices_sediment,3 4 5-Trichlorophenol,NA
185,ices_sediment,3 4-dichlorophenol,NA
185,ices_sediment,3 5-dichlorophenol,NA
185,ices_sediment,3 6-dimethylphenanthrene,NA
185,ices_sediment,3-Methylphenanthrene,NA
185,ices_sediment,3-Methylphenol,NA
185,ices_sediment,4 4'-dibromodiphenyl ether (PBDE15),NA
185,ices_sediment,4-Chloro-2-methylphenol,NA
185,ices_sediment,4-Chloro-3-methylphenol,NA
185,ices_sediment,4-Methylphenol,NA
185,ices_sediment,4-Nonylphenol,NA
185,ices_sediment,4-Octylphenol,NA
185,ices_sediment,9 10-dimethylphenanthrene,NA
185,ices_sediment,9-methylphenanthrene,NA
185,ices_sediment,acenaphthene,NA
185,ices_sediment,acenaphthylene,NA
185,ices_sediment,aldrin,NA
185,ices_sediment,aldrin + dieldrin,NA
185,ices_sediment,alpha-endosulfan,NA
185,ices_sediment,alpha-HCH (alpha-hexachlorocyclohexane),NA
185,ices_sediment,alpha-hexabromocyclododecane,NA
185,ices_sediment,aluminium,NA
185,ices_sediment,anthracene,NA
185,ices_sediment,antimony,NA
185,ices_sediment,arsenic,NA
185,ices_sediment,atrazine,NA
185,ices_sediment,barium,NA
185,ices_sediment,Benz[a]anthracene  7-methyl-,NA
185,ices_sediment,Benz[a]anthracene 7-methyl-,NA
185,ices_sediment,benz[b]anthracene,NA
185,ices_sediment,benzene,NA
185,ices_sediment,Benzene  1-bromo-4-phenoxy-,NA
185,ices_sediment,Benzene 1-bromo-4-phenoxy-,NA
185,ices_sediment,benzo[a]anthracene,NA
185,ices_sediment,benzo[a]fluorene,NA
185,ices_sediment,benzo[a]pyrene,NA
185,ices_sediment,Benzo[a]pyrene  7-methyl-,NA
185,ices_sediment,Benzo[a]pyrene 7-methyl-,NA
185,ices_sediment,benzo[b]fluoranthene,NA
185,ices_sediment,benzo[b+j]fluoranthene,NA
185,ices_sediment,benzo[b+j k]fluoranthene,NA
185,ices_sediment,benzo[b+k]fluoranthene,NA
185,ices_sediment,Benzo[b]naphtho[2 1-d]thiophene,NA
185,ices_sediment,Benzo[c]phenanthrene,NA
185,ices_sediment,benzo[e]pyrene,NA
185,ices_sediment,benzo[ghi]perylene,NA
185,ices_sediment,benzo[j]fluoranthene,NA
185,ices_sediment,benzo[j k]fluoranthene,NA
185,ices_sediment,benzo[k]fluoranthene,NA
185,ices_sediment,beta-endosulfan,NA
185,ices_sediment,beta-HCH (beta-hexachlorocyclohexane),NA
185,ices_sediment,beta-hexabromocyclododecane,NA
185,ices_sediment,biphenyl,NA
185,ices_sediment,bismuth-214,NA
185,ices_sediment,bromide,NA
185,ices_sediment,Bromocyclen,NA
185,ices_sediment,C1-dibenzothiophenes,NA
185,ices_sediment,C1-naphthalenes,NA
185,ices_sediment,C1-phenanthrenes,NA
185,ices_sediment,C2-dibenzothiophenes,NA
185,ices_sediment,C2-naphthalenes,NA
185,ices_sediment,C2-phenanthrenes,NA
185,ices_sediment,C3-dibenzothiophenes,NA
185,ices_sediment,C3-naphthalenes,NA
185,ices_sediment,C3-phenanthrenes,NA
185,ices_sediment,C4-naphthalenes,NA
185,ices_sediment,cadmium,NA
185,ices_sediment,calcium,NA
185,ices_sediment,calcium carbonate,NA
185,ices_sediment,carbon tetrachloride,NA
185,ices_sediment,CB138 + CB163,NA
185,ices_sediment,cerium,NA
185,ices_sediment,cesium,NA
185,ices_sediment,cesium-134,NA
185,ices_sediment,cesium-137,NA
185,ices_sediment,Chlorfenvinphos,NA
185,ices_sediment,chlorine (deprecated),NA
185,ices_sediment,chloroform,NA
185,ices_sediment,Chlorpyrifos,NA
185,ices_sediment,chromium,NA
185,ices_sediment,chrysene,NA
185,ices_sediment,Chrysene  2-methyl-,NA
185,ices_sediment,Chrysene 2-methyl-,NA
185,ices_sediment,chrysene + triphenylene,NA
185,ices_sediment,cis-chlordane (alpha-chlordane),NA
185,ices_sediment,"cis-heptachlorepoxide """"(alpha)""""",NA
185,ices_sediment,"cis-heptachlorepoxide ""(alpha)""",NA
185,ices_sediment,cis-nonachlor,NA
185,ices_sediment,cobalt-60,NA
185,ices_sediment,copper,NA
185,ices_sediment,coronene,NA
185,ices_sediment,Cyclopenta[cd]pyrene,NA
185,ices_sediment,DDE (o p'),NA
185,ices_sediment,DDE (p p'),NA
185,ices_sediment,DDT (o p'),NA
185,ices_sediment,DDT (p p'),NA
185,ices_sediment,decabromodiphenyl ether (PBDE209),NA
185,ices_sediment,delta-HCH (delta-hexachlorocyclohexane),NA
185,ices_sediment,dibenz[a c/a h]anthracene,NA
185,ices_sediment,dibenz[a c]anthracene,NA
185,ices_sediment,dibenz[a h]anthracene,NA
185,ices_sediment,dibenzo[a e]pyrene,NA
185,ices_sediment,Dibenzo[a h]pyrene,NA
185,ices_sediment,Dibenzo[a i]pyrene,NA
185,ices_sediment,Dibenzo[a l]pyrene,NA
185,ices_sediment,dibenzopyrene,NA
185,ices_sediment,dibenzothiophene,NA
185,ices_sediment,dibutyltin (DBT) - expressed as Sn-atom,NA
185,ices_sediment,dibutyltin ion,NA
185,ices_sediment,Dichloromethane,NA
185,ices_sediment,dieldrin,NA
185,ices_sediment,Di-n-octyl phthalate,NA
185,ices_sediment,dioctyltin ion,NA
185,ices_sediment,diphenyltin - expressed as Sn-atom,NA
185,ices_sediment,Diphenyltin ion,NA
185,ices_sediment,Diuron,NA
185,ices_sediment,endosulfan sulfate,NA
185,ices_sediment,endrin,NA
185,ices_sediment,Endrin aldehyde,NA
185,ices_sediment,Endrin ketone,NA
185,ices_sediment,fluoranthene,NA
185,ices_sediment,Fluoranthene  1-methyl-,NA
185,ices_sediment,Fluoranthene 1-methyl-,NA
185,ices_sediment,fluorene,NA
185,ices_sediment,gallium,NA
185,ices_sediment,gamma-HCH (gamma-hexachlorocyclohexane),NA
185,ices_sediment,gamma-hexabromocyclododecane,NA
185,ices_sediment,germanium,NA
185,ices_sediment,heptachlor,NA
185,ices_sediment,heptachlor epoxide,NA
185,ices_sediment,hexachlorobenzene,NA
185,ices_sediment,hexachlorobutadiene,NA
185,ices_sediment,hexachloroethane,NA
185,ices_sediment,hydrogen ion concentration (pH),NA
185,ices_sediment,indeno[1 2 3-cd]pyrene,NA
185,ices_sediment,inorganic carbon,NA
185,ices_sediment,iodine,NA
185,ices_sediment,isodrin,NA
185,ices_sediment,Isoproturon,NA
185,ices_sediment,kepone,NA
185,ices_sediment,lanthanum,NA
185,ices_sediment,lead,NA
185,ices_sediment,lead-210,NA
185,ices_sediment,lead-214,NA
185,ices_sediment,lithium,NA
185,ices_sediment,magnesium,NA
185,ices_sediment,m-chlorophenol,NA
185,ices_sediment,mercury,NA
185,ices_sediment,methoxychlor,NA
185,ices_sediment,mineral oil,NA
185,ices_sediment,mineral oil hydrocarbons - C10-C40,NA
185,ices_sediment,mirex,NA
185,ices_sediment,molybdenum,NA
185,ices_sediment,Monobutyltin ion,NA
185,ices_sediment,monobutyltin (MBT) - expressed as Sn-atom,NA
185,ices_sediment,monooctyltin ion,NA
185,ices_sediment,monophenyltin - expressed as Sn-atom,NA
185,ices_sediment,Monophenyltin ion,NA
185,ices_sediment,naphthalene,NA
185,ices_sediment,Naphtho[2 1-a]pyrene,NA
185,ices_sediment,nickel,NA
185,ices_sediment,niobium,NA
185,ices_sediment,Nitrofen,NA
185,ices_sediment,nitrogen,NA
185,ices_sediment,nonylphenoldiethoxylates,NA
185,ices_sediment,nonylphenolmonoethoxylates,NA
185,ices_sediment,Nonylphenols,NA
185,ices_sediment,o-chlorophenol,NA
185,ices_sediment,octachloro-dibenzofuran (group),NA
185,ices_sediment,octachloronaphthalene,NA
185,ices_sediment,octachlorostyrene,NA
185,ices_sediment,organic carbon,NA
185,ices_sediment,organic nitrogen (N),NA
185,ices_sediment,oxychlordane,NA
185,ices_sediment,Parlar 26 (2-endo 3-exo 5-endo 6-exo 8 8 10 10 octachlorobornane),NA
185,ices_sediment,Parlar 32 (2-endo 2-exo 5-endo 6-exo 8 9 10 heptachlorobornane),NA
185,ices_sediment,Parlar 50 (2-endo 3-exo 5-endo 6-exo 8 8 9 10 10 nonachlorobornane),NA
185,ices_sediment,Parlar 62 (2-endo 2-exo 5-endo 5-exo 8 9 9 10 10 nonachlorobornane),NA
185,ices_sediment,p-chlorophenol,NA
185,ices_sediment,pentachlorobenzene,NA
185,ices_sediment,pentachloroethane,NA
185,ices_sediment,pentachloronitrobenzene,NA
185,ices_sediment,pentachlorophenol,NA
185,ices_sediment,Percent net response,NA
185,ices_sediment,Perfluorodecanoic acid,NA
185,ices_sediment,Perfluorohexanesulfonic acid,NA
185,ices_sediment,perfluorononanoic acid,NA
185,ices_sediment,Perfluorononanoic acid,NA
185,ices_sediment,Perfluorooctanoic acid,NA
185,ices_sediment,perfluorooctanyl sulphonic acid,NA
185,ices_sediment,perfluorooctylsulfonate acid amide,NA
185,ices_sediment,perylene,NA
185,ices_sediment,phenanthrene,NA
185,ices_sediment,Phenanthrene  1 2 8-trimethyl-,NA
185,ices_sediment,Phenanthrene 1 2 8-trimethyl-,NA
185,ices_sediment,phenol,NA
185,ices_sediment,Phthalic acid  bis(2-ethylhexyl) ester,NA
185,ices_sediment,Phthalic acid bis(2-ethylhexyl) ester,NA
185,ices_sediment,Phthalic acid  dibutyl ester,NA
185,ices_sediment,Phthalic acid dibutyl ester,NA
185,ices_sediment,polychlorinated biphenyls - Deprecated-  Report as single PCBs,NA
185,ices_sediment,polychlorinated biphenyls - Deprecated- Report as single PCBs,NA
185,ices_sediment,polychlorinated camphenes (as toxaphene) (chlorinated bornanes),NA
185,ices_sediment,polychlorinated dibenzo-furans,NA
185,ices_sediment,polychlorinated dibenzo-p-dioxins,NA
185,ices_sediment,potassium,NA
185,ices_sediment,Potassium perfluorobutanesulfonate,NA
185,ices_sediment,p-tert-Octylphenol,NA
185,ices_sediment,pyrene,NA
185,ices_sediment,radium-226,NA
185,ices_sediment,rubidium,NA
185,ices_sediment,silicon,NA
185,ices_sediment,silver,NA
185,ices_sediment,simazine,NA
185,ices_sediment,strontium,NA
185,ices_sediment,sulfur,NA
185,ices_sediment,Sum of 5 non-specified PAH's - legacy data only,NA
185,ices_sediment,sum of (alpha-endosulfan  beta-endosulfan  endosulphan sulphate),NA
185,ices_sediment,sum of (alpha-endosulfan beta-endosulfan endosulphan sulphate),NA
185,ices_sediment,sum of CBs.- Specify in method data (METDC). Deprecated. Request specific code,NA
185,ices_sediment,sum of CBs.- Sum of (CB28  CB52  CB101  CB118  CB138  CB153  CB180),NA
185,ices_sediment,sum of CBs.- Sum of (CB28 CB52 CB101 CB118 CB138 CB153 CB180),NA
185,ices_sediment,sum of (DDT (p p')  DDE (p p')  DDD (p p')),NA
185,ices_sediment,sum of (DDT (p p') DDE (p p') DDD (p p')),NA
185,ices_sediment,sum of (DDT (p p')  DDE (p p')  DDD (p p')  DDT (o p')  DDE (o p')  DDD (o p')),NA
185,ices_sediment,sum of (DDT (p p') DDE (p p') DDD (p p') DDT (o p') DDE (o p') DDD (o p')),NA
185,ices_sediment,sum of PAHs (total),NA
185,ices_sediment,TDE (o p') = DDD (o p'),NA
185,ices_sediment,TDE (p p') = DDD (p p'),NA
185,ices_sediment,telodrin,NA
185,ices_sediment,tetrabutyltin - expressed as Sn-atom,NA
185,ices_sediment,tetrachloroethylene,NA
185,ices_sediment,thallium,NA
185,ices_sediment,tin,NA
185,ices_sediment,titanium,NA
185,ices_sediment,total carbon,NA
185,ices_sediment,total hydrocarbons (by GC),NA
185,ices_sediment,total hydrocarbons (by UVF),NA
185,ices_sediment,total nitrogen (N),NA
185,ices_sediment,Total organic carbon,NA
185,ices_sediment,total phosphorus (P),NA
185,ices_sediment,total SiO2,NA
185,ices_sediment,trans-chlordane (gamma-chlordane),NA
185,ices_sediment,"trans-heptachlorepoxide """"(beta)""""",NA
185,ices_sediment,"trans-heptachlorepoxide ""(beta)""",NA
185,ices_sediment,trans-nonachlor,NA
185,ices_sediment,Tributyltin ion,NA
185,ices_sediment,tributyltin (TBT) - expressed as Sn-atom,NA
185,ices_sediment,trichloroethylene,NA
185,ices_sediment,Tricyclohexyltin ion,NA
185,ices_sediment,trifluralin,NA
185,ices_sediment,triphenylene,NA
185,ices_sediment,triphenyltin - expressed as Sn-atom,NA
185,ices_sediment,triphenyltin ion,NA
185,ices_sediment,uranium,NA
185,ices_sediment,vanadium,NA
185,ices_sediment,yttrium,NA
185,ices_sediment,zinc,NA
185,ices_sediment,zirconium,NA
186,ip_chem_biota,"1,2-dichloroethane",107-06-2
186,ip_chem_biota,"2,2',3,4,4'-pentabromodiphenyl ether (BDE85)",182346-21-0
186,ip_chem_biota,Alachlor,15972-60-8
186,ip_chem_biota,Aldrin,309-00-2
186,ip_chem_biota,Aldrin,NA
186,ip_chem_biota,Alpha-Endosulfan,959-98-8
186,ip_chem_biota,Alpha-HCH,319-84-6
186,ip_chem_biota,Anthracene,120-12-7
186,ip_chem_biota,Arsenic,7440-38-2
186,ip_chem_biota,Atrazine,1912-24-9
186,ip_chem_biota,Benzene,71-43-2
186,ip_chem_biota,Benzo(a)anthracene,56-55-3
186,ip_chem_biota,Benzo(a)pyrene,50-32-8
186,ip_chem_biota,Benzo(b)fluoranthene,205-99-2
186,ip_chem_biota,"Benzo(g,h,i)perylene",191-24-2
186,ip_chem_biota,Benzo(k)fluoranthene,207-08-9
186,ip_chem_biota,Beta-HCH,319-85-7
186,ip_chem_biota,Cadmium,7440-43-9
186,ip_chem_biota,Cadmium,NA
186,ip_chem_biota,Chlorfenvinphos,470-90-6
186,ip_chem_biota,Chloroalkanes C10-13,85535-84-8
186,ip_chem_biota,Chlorpyrifos,2921-88-2
186,ip_chem_biota,Chromium,7440-47-3
186,ip_chem_biota,Chromium,NA
186,ip_chem_biota,Chrysene,218-01-9
186,ip_chem_biota,Copper,7440-50-8
186,ip_chem_biota,Copper,NA
186,ip_chem_biota,"DDD, p,p'",72-54-8
186,ip_chem_biota,"DDD, p,p'",NA
186,ip_chem_biota,"DDE, p,p'",72-55-9
186,ip_chem_biota,"DDE, p,p'",NA
186,ip_chem_biota,"DDT, o,p'",789-02-6
186,ip_chem_biota,"DDT, p,p'",50-29-3
186,ip_chem_biota,"DDT, p,p'",NA
186,ip_chem_biota,Di (2-ethylhexyl) phthalate (DEHP),117-81-7
186,ip_chem_biota,Di (2-ethylhexyl) phthalate (DEHP),NA
186,ip_chem_biota,"Dibenzo(a,h)anthracene",53-70-3
186,ip_chem_biota,Dichloromethane,75-09-2
186,ip_chem_biota,Dieldrin,60-57-1
186,ip_chem_biota,Dieldrin,NA
186,ip_chem_biota,"Diphenyl ether, pentabromo derivative",NA
186,ip_chem_biota,Diuron,330-54-1
186,ip_chem_biota,Endrin,72-20-8
186,ip_chem_biota,Endrin,NA
186,ip_chem_biota,Fluoranthene,206-44-0
186,ip_chem_biota,Gamma-HCH (Lindane),58-89-9
186,ip_chem_biota,Gamma-HCH (Lindane),NA
186,ip_chem_biota,Heptachlor,76-44-8
186,ip_chem_biota,Heptachlor,NA
186,ip_chem_biota,Heptachloroepoxide,1024-57-3
186,ip_chem_biota,Hexachlorobenzene (HCB),118-74-1
186,ip_chem_biota,Hexachlorobenzene (HCB),NA
186,ip_chem_biota,Hexachlorobutadiene (HCBD),87-68-3
186,ip_chem_biota,"Indeno(1,2,3-cd)pyrene",193-39-5
186,ip_chem_biota,Isodrin,465-73-6
186,ip_chem_biota,Isoproturon,34123-59-6
186,ip_chem_biota,Lead,7439-92-1
186,ip_chem_biota,Lead,NA
186,ip_chem_biota,Mercury,7439-97-6
186,ip_chem_biota,Naphthalene,70776-03-3
186,ip_chem_biota,Naphthalene,91-20-3
186,ip_chem_biota,Nickel,7440-02-0
186,ip_chem_biota,Nickel,NA
186,ip_chem_biota,Para-tert-octylphenol,140-66-9
186,ip_chem_biota,"PBDE100 (2,2',4,4',6-pentabromodiphenyl ether)",189084-64-8
186,ip_chem_biota,"PBDE153 (2,2',4,4',5,5'-hexabromodiphenyl ether)",68631-49-2
186,ip_chem_biota,"PBDE154 (2,2',4,4',5,6'-hexabromodiphenyl ether)",207122-15-4
186,ip_chem_biota,PBDE28,41318-75-6
186,ip_chem_biota,"PBDE47 (2,2',4,4'-tetrabromodiphenyl ether)",5436-43-1
186,ip_chem_biota,PBDE99,60328-60-9
186,ip_chem_biota,PBDE99,60348-60-9
186,ip_chem_biota,"PCB101 (2,2',4,5,5'-pentachlorobiphenyl)",1336-36-3
186,ip_chem_biota,"PCB101 (2,2',4,5,5'-pentachlorobiphenyl)",37680-73-2
186,ip_chem_biota,PCB118,1336-36-3
186,ip_chem_biota,PCB118,31508-00-6
186,ip_chem_biota,"PCB138 (2,2',3,4,4',5'-hexachlorobiphenyl)",1336-36-3
186,ip_chem_biota,"PCB138 (2,2',3,4,4',5'-hexachlorobiphenyl)",35065-28-2
186,ip_chem_biota,"PCB153 (2,2',4,4',5,5'-hexachlorobiphenyl)",1336-36-3
186,ip_chem_biota,"PCB153 (2,2',4,4',5,5'-hexachlorobiphenyl)",35065-27-1
186,ip_chem_biota,PCB169,32774-16-6
186,ip_chem_biota,PCB169,NA
186,ip_chem_biota,"PCB180 (2,2',3,4,4',5,5'-heptachlorobiphenyl)",1336-36-3
186,ip_chem_biota,"PCB180 (2,2',3,4,4',5,5'-heptachlorobiphenyl)",35065-29-3
186,ip_chem_biota,"PCB28 (2,4,4'-trichlorobiphenyl)",1336-36-3
186,ip_chem_biota,"PCB28 (2,4,4'-trichlorobiphenyl)",7012-37-5
186,ip_chem_biota,"PCB52 (2,2',5,5'-tetrachlorobiphenyl)",1336-36-3
186,ip_chem_biota,"PCB52 (2,2',5,5'-tetrachlorobiphenyl)",35693-99-3
186,ip_chem_biota,PCB77,32598-13-3
186,ip_chem_biota,PCB77,NA
186,ip_chem_biota,Pentachlorobenzene,608-93-5
