name,reported_media,harmonized_media
usgs_tissue,Umbra limi,wildlife (fish)
usgs_tissue,Umbrina roncador,wildlife (fish)
usgs_tissue,Xiphophorus,wildlife (fish)
usgs_tissue,Xiphophorus helleri,wildlife (fish)
ices_biota,Anarhichas lupus,wildlife (fish)
ices_biota,Anarhichas minor,wildlife (fish)
ices_biota,Anguilla anguilla,wildlife (fish)
ices_biota,Aphanopus carbo,wildlife (fish)
ices_biota,Bathysaurus ferox,wildlife (fish)
ices_biota,Boreogadus saida,wildlife (fish)
ices_biota,Brosme brosme,wildlife (fish)
ices_biota,Callionymus lyra,wildlife (fish)
ices_biota,Chelidonichthys kumu,wildlife (fish)
ices_biota,Chimaera monstrosa,wildlife (fish)
ices_biota,Clupea harengus,wildlife (fish)
ices_biota,Conger conger,wildlife (fish)
ices_biota,Coryphaenoides rupestris,wildlife (fish)
ices_biota,Eutrigla gurnardus,wildlife (fish)
ices_biota,Gadus morhua,wildlife (fish)
ices_biota,Gadus ogac,wildlife (fish)
ices_biota,Glyptocephalus cynoglossus,wildlife (fish)
ices_biota,Gobius,wildlife (fish)
ices_biota,Hippoglossoides platessoides,wildlife (fish)
ices_biota,Hoplostethus atlanticus,wildlife (fish)
ices_biota,Lepidorhombus boscii,wildlife (fish)
ices_biota,Lepidorhombus whiffiagonis,wildlife (fish)
ices_biota,Leucoraja naevus,wildlife (fish)
ices_biota,Limanda limanda,wildlife (fish)
ices_biota,Lophius budegassa,wildlife (fish)
ices_biota,Lophius piscatorius,wildlife (fish)
ices_biota,Mallotus villosus,wildlife (fish)
ices_biota,Melanogrammus aeglefinus,wildlife (fish)
ices_biota,Merlangius merlangus,wildlife (fish)
ices_biota,Merluccius merluccius,wildlife (fish)
ices_biota,Micromesistius poutassou,wildlife (fish)
ices_biota,Microstomus kitt,wildlife (fish)
ices_biota,Molva dypterygia,wildlife (fish)
ices_biota,Molva molva,wildlife (fish)
ices_biota,Mullus barbatus,wildlife (fish)
ices_biota,Myoxocephalus scorpius,wildlife (fish)
ices_biota,Pegusa lascaris,wildlife (fish)
ices_biota,Perca fluviatilis,wildlife (fish)
ices_biota,Platichthys flesus,wildlife (fish)
ices_biota,Pleuronectes platessa,wildlife (fish)
ices_biota,Pollachius pollachius,wildlife (fish)
ices_biota,Pollachius virens,wildlife (fish)
ices_biota,Psetta maxima,wildlife (fish)
ices_biota,Raja brachyura,wildlife (fish)
ices_biota,Raja clavata,wildlife (fish)
ices_biota,Raja montagui,wildlife (fish)
ices_biota,Raja radiata,wildlife (fish)
ices_biota,Reinhardtius hippoglossoides,wildlife (fish)
ices_biota,Salmo salar,wildlife (fish)
ices_biota,Salmo trutta,wildlife (fish)
ices_biota,Salvelinus alpinus,wildlife (fish)
ices_biota,Sardina pilchardus,wildlife (fish)
ices_biota,Scomber scombrus,wildlife (fish)
ices_biota,Scophthalmus rhombus,wildlife (fish)
ices_biota,Scyliorhinus canicula,wildlife (fish)
ices_biota,Sebastes marinus,wildlife (fish)
ices_biota,Sebastes mentella,wildlife (fish)
ices_biota,Solea solea,wildlife (fish)
ices_biota,Solea vulgaris,wildlife (fish)
ices_biota,Sprattus sprattus,wildlife (fish)
ices_biota,Squalus acanthias,wildlife (fish)
ices_biota,Thunnus alalunga,wildlife (fish)
ices_biota,Trigla lucerna,wildlife (fish)
ices_biota,Triglidae,wildlife (fish)
ices_biota,Zeus faber,wildlife (fish)
ices_biota,Zoarces viviparus,wildlife (fish)
ip_chem_biota,Limanda limanda,wildlife (fish)
ip_chem_biota,Pleuronectes platessa,wildlife (fish)
ip_chem_biota,Mullus barbatus,wildlife (fish)
ip_chem_biota,PERCA FLUVIATILIS,wildlife (fish)
ip_chem_biota,CLUPEA HARENGUS,wildlife (fish)
ip_chem_biota,Clupea harengus,wildlife (fish)
ip_chem_biota,Gadus morhua,wildlife (fish)
ip_chem_biota,Perca fluviatilis,wildlife (fish)
ip_chem_biota,Boops boops,wildlife (fish)
ip_chem_biota,Platichthys flesus,wildlife (fish)
ip_chem_biota,Zoarces viviparus,wildlife (fish)
ip_chem_biota,Neogobius melanostomus,wildlife (fish)
ip_chem_biota,Merluccius merluccius,wildlife (fish)
ip_chem_biota,Merlangius merlangus,wildlife (fish)
ip_chem_biota,Microstomus kitt,wildlife (fish)
ip_chem_biota,Melanogrammus aeglefinus,wildlife (fish)
ip_chem_biota,Aphanopus carbo,wildlife (fish)
ip_chem_biota,Coryphaenoides rupestris,wildlife (fish)
ip_chem_biota,Molva dypterygia,wildlife (fish)
ip_chem_biota,Anguilla anguilla,wildlife (fish)
ip_chem_biota,Lepidorhombus whiffiagonis,wildlife (fish)
ip_chem_biota,Lophius piscatorius,wildlife (fish)
ip_chem_biota,Brosme brosme,wildlife (fish)
ip_chem_biota,Solea vulgaris,wildlife (fish)
ip_chem_biota,Myoxocephalus scorpius,wildlife (fish)
ip_chem_biota,Mallotus villosus,wildlife (fish)
ip_chem_biota,Boreogadus saida,wildlife (fish)
ip_chem_biota,Sprattus sprattus,wildlife (fish)
ip_chem_biota,Hippoglossoides platessoides,wildlife (fish)
ip_chem_biota,Molva molva,wildlife (fish)
ip_chem_biota,Salvelinus alpinus,wildlife (fish)
ip_chem_biota,Scomber scombrus,wildlife (fish)
ip_chem_biota,Leucoraja naevus,wildlife (fish)
ip_chem_biota,Pollachius pollachius,wildlife (fish)
ip_chem_biota,Zeus faber,wildlife (fish)
ip_chem_biota,Scophthalmus rhombus,wildlife (fish)
ip_chem_biota,Lophius budegassa,wildlife (fish)
ip_chem_biota,Solea solea,wildlife (fish)
ip_chem_biota,Thunnus alalunga,wildlife (fish)
ip_chem_biota,Conger conger,wildlife (fish)
ip_chem_biota,Raja clavata,wildlife (fish)
ip_chem_biota,Raja naevus,wildlife (fish)
ip_chem_biota,Sebastes mentella,wildlife (fish)
ip_chem_biota,Chimaera monstrosa,wildlife (fish)
ip_chem_biota,Pollachius virens,wildlife (fish)
ip_chem_biota,Eutrigla gurnardus,wildlife (fish)
ip_chem_biota,Psetta maxima,wildlife (fish)
ip_chem_biota,Bathysaurus ferox,wildlife (fish)
ip_chem_biota,Scyliorhinus canicula,wildlife (fish)
ip_chem_biota,Squalus acanthias,wildlife (fish)
ip_chem_biota,Hoplostethus atlanticus,wildlife (fish)
ip_chem_biota,Anarhichas lupus,wildlife (fish)
ip_chem_biota,Raja montagui,wildlife (fish)
ip_chem_biota,Micromesistius poutassou,wildlife (fish)
ip_chem_biota,Sebastes marinus,wildlife (fish)
ip_chem_biota,Salmo trutta,wildlife (fish)
ip_chem_biota,Glyptocephalus cynoglossus,wildlife (fish)
ip_chem_biota,Chelidonichthys kumu,wildlife (fish)
ip_chem_biota,Reinhardtius hippoglossoides,wildlife (fish)
ip_chem_biota,Raja brachyura,wildlife (fish)
ip_chem_biota,Salmo salar,wildlife (fish)
ip_chem_biota,Gobius,wildlife (fish)
ip_chem_biota,Triglidae,wildlife (fish)
ip_chem_biota,Anarhichas minor,wildlife (fish)
ip_chem_biota,Thunnus thynnus,wildlife (fish)
ip_chem_biota,Sardina pilchardus,wildlife (fish)
ip_chem_biota,Pegusa lascaris,wildlife (fish)
ip_chem_biota,Gadus ogac,wildlife (fish)
ip_chem_biota,Raja radiata,wildlife (fish)
ctd,tilapia,wildlife (fish)
ctd,tuna,wildlife (fish)
ctd,salmon,wildlife (fish)
ctd,catfish,wildlife (fish)
ctd,mahi mahi,wildlife (fish)
ctd,herring,wildlife (fish)
ctd,sardine,wildlife (fish)
ctd,trout,wildlife (fish)
ctd,"catfish fillet, farm",wildlife (fish)
ctd,halibut,wildlife (fish)
ctd,"perch, wild",wildlife (fish)
ctd,shark,wildlife (fish)
ctd,anchovy,wildlife (fish)
ctd,bluefish,wildlife (fish)
ctd,carp,wildlife (fish)
ctd,clam,wildlife (fish)
ctd,cod,wildlife (fish)
ctd,crab,wildlife (fish)
ctd,croaker,wildlife (fish)
ctd,flounder,wildlife (fish)
ctd,"bass, sea",wildlife (fish)
ctd,grouper,wildlife (fish)
ctd,haddock,wildlife (fish)
ctd,hake,wildlife (fish)
ctd,"mackerel, king",wildlife (fish)
ctd,lobster,wildlife (fish)
ctd,mackerel,wildlife (fish)
ctd,marlin,wildlife (fish)
ctd,monkfish,wildlife (fish)
ctd,mussel,wildlife (fish)
ctd,ocean perch,wildlife (fish)
ctd,orange roughy,wildlife (fish)
ctd,perch,wildlife (fish)
ctd,"perch, freshwater",wildlife (fish)
ctd,pike,wildlife (fish)
ctd,plaice,wildlife (fish)
ctd,pollock,wildlife (fish)
ctd,porgy,wildlife (fish)
ctd,red snapper,wildlife (fish)
ctd,rockfish,wildlife (fish)
ctd,sablefish,wildlife (fish)
ctd,"salmon, fresh",wildlife (fish)
ctd,scorpionfish,wildlife (fish)
ctd,sea bass,wildlife (fish)
ctd,sea trout,wildlife (fish)
ctd,shad,wildlife (fish)
ctd,sheepshead,wildlife (fish)
ctd,skate,wildlife (fish)
ctd,snapper,wildlife (fish)
ctd,sole,wildlife (fish)
ctd,swordfish,wildlife (fish)
ctd,tilefish,wildlife (fish)
ctd,"tuna, fresh and frozen",wildlife (fish)
ctd,walleye,wildlife (fish)
ctd,whitefish,wildlife (fish)
ctd,bass,wildlife (fish)
ctd,bluegill,wildlife (fish)
ctd,bowfin,wildlife (fish)
ctd,crappie,wildlife (fish)
ctd,drum,wildlife (fish)
ctd,n pike,wildlife (fish)
ctd,sucker,wildlife (fish)
ctd,sunfish,wildlife (fish)
ctd,"salmon fillet, farm",wildlife (fish)
chem_theatre,Invertebrates,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Abaria quatila,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Acroneuria,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Aeshnidae,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Anisoptera,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Arctopsyche,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Atherix,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Baetidae,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Baetis,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Brachycentridae,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Brachycentrus,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Calopterygidae,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Cheumatopsyche,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Chironomidae,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Chironomus,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Ephemerella,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Ephemeroptera,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Gammaridae,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Gammaridea,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Glossosoma,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Gomphidae,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Heptageniidae,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Hexatoma,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Hydropsyche,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Hydropsychidae,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Lepidostoma,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Leptophlebiidae,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Libellulidae,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Limnephilidae,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Limnephilini,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Megaloptera,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Odonata,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Perlidae,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Phryganeidae,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Plecoptera,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Pleurobema sintoxia,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Stenophylacini,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Tanypodinae,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Tipula,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Tipulidae,wildlife (terrestrial invertebrates/worms)
usgs_tissue,Zygoptera,wildlife (terrestrial invertebrates/worms)
chem_theatre,Reptiles,wildlife (terrestrial vertebrates)
ices_biota,Lepus timidus,wildlife (terrestrial vertebrates)
ices_biota,Ovis aries,wildlife (terrestrial vertebrates)
ices_biota,Ursus maritimus,wildlife (terrestrial vertebrates)
epa_nrp,Animal-Calf-Bob Veal,wildlife (terrestrial vertebrates)
epa_nrp,Animal-Calf-Formula-fed Veal,wildlife (terrestrial vertebrates)
epa_nrp,Animal-Calf-Heavy Calf,wildlife (terrestrial vertebrates)
epa_nrp,Animal-Calf-Non Formula-fed Veal,wildlife (terrestrial vertebrates)
epa_nrp,Animal-Cattle-Beef Cow,wildlife (terrestrial vertebrates)
epa_nrp,Animal-Cattle-Bull,wildlife (terrestrial vertebrates)
epa_nrp,Animal-Cattle-Dairy Cow,wildlife (terrestrial vertebrates)
epa_nrp,Animal-Cattle-Heifer,wildlife (terrestrial vertebrates)
epa_nrp,Animal-Cattle-Steer,wildlife (terrestrial vertebrates)
epa_nrp,ANIMAL-CATTLE-STEER/HEIFER CARCASS SPONGE,wildlife (terrestrial vertebrates)
epa_nrp,Animal-Goat,wildlife (terrestrial vertebrates)
epa_nrp,ANIMAL-GOAT,wildlife (terrestrial vertebrates)
epa_nrp,Animal-Sheep-Lamb,wildlife (terrestrial vertebrates)
epa_nrp,Animal-Sheep-Mature Sheep,wildlife (terrestrial vertebrates)
epa_nrp,Animal-Swine-Boar/Stag Swine,wildlife (terrestrial vertebrates)
epa_nrp,Animal-Swine-Market Swine,wildlife (terrestrial vertebrates)
epa_nrp,ANIMAL-SWINE-MARKET SWINE,wildlife (terrestrial vertebrates)
epa_nrp,Animal-Swine-Roaster Swine,wildlife (terrestrial vertebrates)
epa_nrp,Animal-Swine-Sow,wildlife (terrestrial vertebrates)
ip_chem_biota,Lepus timidus,wildlife (terrestrial vertebrates)
ip_chem_biota,Ovis aries,wildlife (terrestrial vertebrates)
ip_chem_biota,Ursus maritimus,wildlife (terrestrial vertebrates)
