,substanceid,name,reported_chemical_name,reported_casrn,INNEW
591,591,ca_surf_update_water,disulfoton,NA,1
592,592,ca_surf_update_water,lindane (gamma-bhc),NA,1
593,593,ca_surf_update_water,endosulfan sulfate,NA,1
595,595,ca_surf_update_water,naled,NA,1
596,596,ca_surf_update_water,methoxychlor,NA,1
597,597,ca_surf_update_water,tetrachlorvinphos,NA,1
598,598,ca_surf_update_water,endosulfan,NA,1
599,599,ca_surf_update_water,mevinphos,NA,1
600,600,ca_surf_update_water,phorate,NA,1
601,601,ca_surf_update_water,glyphosate,NA,1
602,602,ca_surf_update_water,cyanazine,NA,1
603,603,ca_surf_update_water,dimethoate,NA,1
604,604,ca_surf_update_water,"bentazon, sodium salt",NA,1
605,605,ca_surf_update_water,bromacil,NA,1
606,606,ca_surf_update_water,chlorpropham,NA,1
607,607,ca_surf_update_water,prodiamine,NA,1
609,609,ca_surf_update_water,cypermethrin,NA,1
610,610,ca_surf_update_water,dicamba,NA,1
611,611,ca_surf_update_water,chlorfenapyr,NA,1
613,613,ca_surf_update_water,fipronil amide,NA,1
614,614,ca_surf_update_water,triclopyr,NA,1
615,615,ca_surf_update_water,tebuthiuron,NA,1
616,616,ca_surf_update_water,imidacloprid,NA,1
617,617,ca_surf_update_water,oryzalin,NA,1
618,618,ca_surf_update_water,trifluralin,NA,1
619,619,ca_surf_update_water,methomyl,NA,1
621,621,ca_surf_update_water,bensulide,NA,1
622,622,ca_surf_update_water,kresoxim-methyl,NA,1
625,625,ca_surf_update_water,pyraclastrobin,NA,1
626,626,ca_surf_update_water,tebufenozide,NA,1
627,627,ca_surf_update_water,trifloxystrobin,NA,1
628,628,ca_surf_update_water,metribuzin,NA,1
629,629,ca_surf_update_water,fenamiphos,NA,1
630,630,ca_surf_update_water,norflurazon,NA,1
631,631,epa_amtic,Arsenic (PM2.5),NA,1
632,632,epa_amtic,Chromium (PM2.5),NA,1
633,633,epa_amtic,Chlorine Pm2.5 Lc,NA,1
634,634,epa_amtic,Lead (PM2.5),NA,1
635,635,epa_amtic,Manganese (PM2.5),NA,1
636,636,epa_amtic,Nickel (PM2.5),NA,1
637,637,epa_amtic,Phosphorus Pm2.5 Lc,NA,1
638,638,epa_amtic,Selenium Pm2.5 Lc,NA,1
639,639,epa_amtic,Lead Pm10 Lc Frm/Fem,NA,1
640,640,epa_amtic,Antimony (PM2.5),NA,1
641,641,epa_amtic,Cadmium (PM2.5),NA,1
642,642,epa_amtic,Cobalt (PM2.5),NA,1
647,647,epa_amtic,Carbon disulfide,NA,1
648,648,epa_amtic,"1,3-Butadiene",NA,1
649,649,epa_amtic,Methyl tert-butyl ether,NA,1
650,650,epa_amtic,Ethyl acrylate,NA,1
651,651,epa_amtic,Methyl methacrylate,NA,1
652,652,epa_amtic,4-Methyl-2-pentanone,NA,1
653,653,epa_amtic,Acetonitrile,NA,1
654,654,epa_amtic,Acrylonitrile,NA,1
655,655,epa_amtic,Chloromethane,NA,1
656,656,epa_amtic,Methylene chloride,NA,1
657,657,epa_amtic,Chloroform,NA,1
659,659,epa_amtic,Tribromomethane,NA,1
660,660,epa_amtic,Chloroethane,NA,1
661,661,epa_amtic,"1,1-Dichloroethane",NA,1
664,664,epa_amtic,Tetrachloroethylene,NA,1
665,665,epa_amtic,"1,1,2,2-Tetrachloroethane",NA,1
666,666,epa_amtic,Bromomethane,NA,1
667,667,epa_amtic,"1,1,2-Trichloroethane",NA,1
668,668,epa_amtic,Trichloroethylene,NA,1
669,669,epa_amtic,"1,1-Dichloroethylene",NA,1
670,670,epa_amtic,"1,2-Dichloropropane",NA,1
674,674,epa_amtic,"1,2-Dibromoethane",NA,1
676,676,epa_amtic,Vinyl chloride,NA,1
677,677,epa_amtic,M/P Xylene,NA,1
678,678,epa_amtic,Benzene,NA,1
679,679,epa_amtic,Toluene,NA,1
680,680,epa_amtic,Ethylbenzene,NA,1
681,681,epa_amtic,o-Xylene,NA,1
682,682,epa_amtic,Styrene,NA,1
684,684,epa_amtic,p-Dichlorobenzene,NA,1
685,685,epa_amtic,"1,2,4-Trichlorobenzene",NA,1
686,686,epa_amtic,Antimony Pm10 Lc,NA,1
687,687,epa_amtic,Arsenic Pm10 Lc,NA,1
688,688,epa_amtic,Beryllium Pm10 Lc,NA,1
689,689,epa_amtic,Cadmium Pm10 Lc,NA,1
690,690,epa_amtic,Chromium Pm10 Lc,NA,1
691,691,epa_amtic,Cobalt Pm10 Lc,NA,1
692,692,epa_amtic,Manganese Pm10 Lc,NA,1
693,693,epa_amtic,Nickel Pm10 Lc,NA,1
694,694,epa_amtic,Mercury Pm10 Lc,NA,1
695,695,epa_amtic,Selenium Pm10 Lc,NA,1
705,705,epa_amtic,Coronene,NA,1
708,708,epa_amtic,Benzo[B]Fluoranthene,NA,1
709,709,epa_amtic,Benzo[K]Fluoranthene,NA,1
710,710,epa_amtic,Benzo[E]Pyrene(Tsp),NA,1
712,712,epa_amtic,"Benzo[G,H,I]Perylene",NA,1
715,715,epa_amtic,Formaldehyde,NA,1
716,716,epa_amtic,Acetaldehyde,NA,1
717,717,epa_amtic,Propanal,NA,1
718,718,epa_amtic,Hexane,NA,1
720,720,epa_amtic,Isopropylbenzene,NA,1
721,721,epa_amtic,Mercury (PM2.5),NA,1
722,722,epa_amtic,Antimony (tsp),NA,1
723,723,epa_amtic,Arsenic (tsp),NA,1
724,724,epa_amtic,Beryllium (tsp),NA,1
725,725,epa_amtic,Cadmium (tsp),NA,1
726,726,epa_amtic,Chromium (tsp),NA,1
727,727,epa_amtic,Cobalt (tsp),NA,1
728,728,epa_amtic,Lead (tsp),NA,1
729,729,epa_amtic,Manganese (tsp),NA,1
730,730,epa_amtic,Nickel (tsp),NA,1
731,731,epa_amtic,Selenium (tsp),NA,1
736,736,epa_amtic,m-Xylene,NA,1
737,737,epa_amtic,p-Xylene,NA,1
760,760,epa_amtic,Naphthalene,NA,1
768,768,epa_amtic,Methyl Iodide,NA,1
772,772,ices_biota, DDE (p p'),NA,1
773,773,ices_biota, TDE (p p') = DDD (p p'),NA,1
774,774,ices_biota, DDT (p p'),NA,1
775,775,ices_biota, polychlorinated biphenyls - Deprecated-  Report as single PCBs,NA,1
776,776,ices_biota, mercury,NA,1
777,777,ices_biota, sum of (DDT (p p')  DDE (p p')  DDD (p p')  DDT (o p')  DDE (o p')  DDD (o p')),NA,1
778,778,ices_biota, copper,NA,1
779,779,ices_biota, zinc,NA,1
780,780,ices_biota,NA,NA,1
781,781,ices_biota, gamma-HCH (gamma-hexachlorocyclohexane),NA,1
782,782,ices_biota, arsenic,NA,1
783,783,ices_biota, dieldrin,NA,1
784,784,ices_biota, 2 2' 3 4 5 5'-hexachlorobiphenyl (CB141),NA,1
785,785,ices_biota, 2 2' 3 4' 5 5' 6-heptachlorobiphenyl (CB187),NA,1
786,786,ices_biota, 2 2' 3 3' 4 4' 5 5'-octachlorobiphenyl (CB194),NA,1
787,787,ices_biota, 2 2' 3 3' 4 5' 6 6'-octachlorobiphenyl (CB201),NA,1
788,788,ices_biota, 2 2' 3 3' 4 4' 5 5' 6-nonachlorobiphenyl (CB206),NA,1
789,789,ices_biota, 2 2' 4 4'-tetrachlorobiphenyl (CB47),NA,1
790,790,ices_biota, 2 3' 4 4'-tetrachlorobiphenyl (CB66),NA,1
791,791,ices_biota, 2 2' 3' 4 5-pentachlorobiphenyl (CB97),NA,1
792,792,ices_biota, cis-chlordane (alpha-chlordane),NA,1
793,793,ices_biota, trans-chlordane (gamma-chlordane),NA,1
794,794,ices_biota, Parlar 50 (2-endo 3-exo 5-endo 6-exo 8 8 9 10 10 nonachlorobornane),NA,1
795,795,ices_biota, Parlar 62 (2-endo 2-exo 5-endo 5-exo 8 9 9 10 10 nonachlorobornane),NA,1
796,796,ices_biota, Parlar 26 (2-endo 3-exo 5-endo 6-exo 8 8 10 10 octachlorobornane),NA,1
797,797,ices_biota, DDT (p p') + DDE (p p'),NA,1
798,798,ices_biota, lead,NA,1
799,799,ices_biota, cadmium,NA,1
800,800,ices_biota, sum of CBs.- Sum of (CB28  CB52  CB101  CB118  CB138  CB153  CB180),NA,1
801,801,ices_biota, 2 4 4'-trichlorobiphenyl (CB28),NA,1
802,802,ices_biota, 2 2' 3 4' 5' 6-hexachlorobiphenyl (CB149),NA,1
803,803,ices_biota, 2 2' 3 5'-tetrachlorobiphenyl (CB44),NA,1
804,804,ices_biota, 2 2' 3 5 5' 6-hexachlorobiphenyl (CB151),NA,1
805,805,ices_biota, 2 2' 3 3' 4 4' 5-heptachlorobiphenyl (CB170),NA,1
806,806,ices_biota, 2 2' 4 4' 5 5'-hexachlorobiphenyl (CB153),NA,1
807,807,ices_biota, 2 2' 3 4 4' 5 5'-heptachlorobiphenyl (CB180),NA,1
808,808,ices_biota, 2 2' 4 5 5'-pentachlorobiphenyl (CB101),NA,1
809,809,ices_biota, 2 2' 3 3' 4 4'-hexachlorobiphenyl (CB128),NA,1
810,810,ices_biota, 2 2' 3 4 4' 5'-hexachlorobiphenyl (CB138),NA,1
811,811,ices_biota, 2 3' 4 4' 5-pentachlorobiphenyl (CB118),NA,1
812,812,ices_biota, 2 2' 4 5'-tetrachlorobiphenyl (CB49),NA,1
813,813,ices_biota, 2 2' 5 5'-tetrachlorobiphenyl (CB52),NA,1
814,814,ices_biota, alpha-HCH (alpha-hexachlorocyclohexane),NA,1
815,815,ices_biota, polychlorinated camphenes (as toxaphene) (chlorinated bornanes),NA,1
816,816,ices_biota, Parlar 32 (2-endo 2-exo 5-endo 6-exo 8 9 10 heptachlorobornane),NA,1
817,817,ices_biota, 2 3 3' 4' 6-pentachlorobiphenyl (CB110),NA,1
818,818,ices_biota, trans-nonachlor,NA,1
819,819,ices_biota, 2 4' 5-trichlorobiphenyl (CB31),NA,1
820,820,ices_biota, sum of CBs.- Specify in method data (METDC). Deprecated. Request specific code,NA,1
821,821,ices_biota, 2 2' 3 4 5'-pentachlorobiphenyl (CB87),NA,1
822,822,ices_biota, 2 3' 4' 5-tetrachlorobiphenyl (CB70),NA,1
823,823,ices_biota, nickel,NA,1
824,824,ices_biota, 2 2' 3 4 5 5' 6-heptachlorobiphenyl (CB185),NA,1
825,825,ices_biota, hexachlorobenzene,NA,1
826,826,ices_biota, beta-HCH (beta-hexachlorocyclohexane),NA,1
827,827,ices_biota, oxychlordane,NA,1
828,828,ices_biota, sum of CBs.- Sum of (CB28  CB52  CB101  CB138  CB153  CB180),NA,1
829,829,ices_biota, 2 2' 3 5' 6-pentachlorobiphenyl (CB95),NA,1
830,830,ices_biota, 2 3' 5 5'-tetrachlorobiphenyl (CB72),NA,1
831,831,ices_biota, heptachlor epoxide,NA,1
832,832,ices_biota, DDT (o p'),NA,1
833,833,ices_biota, 2 2' 3 3' 5 5' 6 6'-octachlorobiphenyl (CB202),NA,1
834,834,ices_biota, benzo[a]pyrene,NA,1
835,835,ices_biota, anthracene,NA,1
836,836,ices_biota, phenanthrene,NA,1
837,837,ices_biota, C2-phenanthrenes,NA,1
838,838,ices_biota, C1-phenanthrenes,NA,1
839,839,ices_biota, pyrene,NA,1
840,840,ices_biota, 2 3 3' 4 4' 5-hexachlorobiphenyl (CB156),NA,1
841,841,ices_biota, 2 3 3' 4 4'-pentachlorobiphenyl (CB105),NA,1
842,842,ices_biota, pentachlorobenzene,NA,1
843,843,ices_biota, DDE (o p'),NA,1
844,844,ices_biota, fluoranthene,NA,1
845,845,ices_biota, benzo[k]fluoranthene,NA,1
846,846,ices_biota, benzo[b]fluoranthene,NA,1
847,847,ices_biota, indeno[1 2 3-cd]pyrene,NA,1
848,848,ices_biota, benzo[ghi]perylene,NA,1
849,849,ices_biota, C1-dibenzothiophenes,NA,1
850,850,ices_biota, naphthalene,NA,1
851,851,ices_biota, C3-naphthalenes,NA,1
852,852,ices_biota, dibenzothiophene,NA,1
853,853,ices_biota, C2-naphthalenes,NA,1
854,854,ices_biota, polycyclic aromatic hydrocarbons - unspecified,NA,1
855,855,ices_biota, aldrin,NA,1
856,856,ices_biota, 2 2' 5-trichlorobiphenyl (CB18),NA,1
857,857,ices_biota, 2 2' 3 3' 4 4' 5 6-octachlorobiphenyl (CB195),NA,1
858,858,ices_biota, 2 2' 3 3' 4 4' 5 5' 6 6'-decachlorobiphenyl (CB209),NA,1
859,859,ices_biota, heptachlor,NA,1
860,860,ices_biota, TDE (o p') = DDD (o p'),NA,1
861,861,ices_biota, sum of (DDT (p p')  DDE (p p')  DDD (p p')),NA,1
862,862,ices_biota, cesium-134,NA,1
863,863,ices_biota, radium-226,NA,1
864,864,ices_biota, ash content,NA,1
865,865,ices_biota, cesium-137,NA,1
866,866,ices_biota, radium-228,NA,1
867,867,ices_biota, cobalt-60,NA,1
868,868,ices_biota, benzo[e]pyrene,NA,1
869,869,ices_biota, polychlorinated terphenyls,NA,1
870,870,ices_biota, chrysene,NA,1
871,871,ices_biota, dibenz[a h]anthracene,NA,1
872,872,ices_biota, 2 3 4 4' 5-pentachlorobiphenyl (CB114),NA,1
873,873,ices_biota, fluorene,NA,1
874,874,ices_biota, C1-naphthalenes,NA,1
875,875,ices_biota, sum of PAHs (total),NA,1
876,876,ices_biota, C2-dibenzothiophenes,NA,1
877,877,ices_biota, C3-dibenzothiophenes,NA,1
878,878,ices_biota, benzo[a]anthracene,NA,1
879,879,ices_biota, pentachlorothioanisole,NA,1
880,880,ices_biota, 2 2' 4 4' 5-pentachlorobiphenyl (CB99),NA,1
881,881,ices_biota, 2 2' 3 4 4' 5-hexachlorobiphenyl (CB137),NA,1
882,882,ices_biota, acenaphthene,NA,1
883,883,ices_biota, 2 2' 4 4'-tetrabromodiphenyl ether (PBDE47),NA,1
884,884,ices_biota, octachlorostyrene,NA,1
885,885,ices_biota, tributyltin (TBT) - expressed as Sn-atom,NA,1
886,886,ices_biota, dibenz[a c]anthracene,NA,1
887,887,ices_biota, 2 3 4 3' 4' 5'-hexachlorobiphenyl (CB157),NA,1
888,888,ices_biota, benzo[j]fluoranthene,NA,1
889,889,ices_biota, methyl mercury,NA,1
890,890,ices_biota, dibutyltin (DBT) - expressed as Sn-atom,NA,1
891,891,ices_biota, monobutyltin (MBT) - expressed as Sn-atom,NA,1
892,892,ices_biota, endrin,NA,1
893,893,ices_biota, 2-methylnaphthalene,NA,1
894,894,ices_biota, acenaphthylene,NA,1
895,895,ices_biota, delta-HCH (delta-hexachlorocyclohexane),NA,1
896,896,ices_biota, 2 4 4' 5-tetrachlorobiphenyl (CB74),NA,1
897,897,ices_biota, 2 3 3' 4'-tetrachlorobiphenyl (CB56),NA,1
898,898,ices_biota, 2 3 3' 4 4' 5 5'-heptachlorobiphenyl (CB189),NA,1
899,899,ices_biota, cis-nonachlor,NA,1
900,900,ices_biota, 2 2' 3 3' 4 4' 5' 6-octachlorobiphenyl (CB196),NA,1
901,901,ices_biota, 2 2' 3 3' 4' 5 5' 6-octachlorobiphenyl (CB199),NA,1
902,902,ices_biota, 2 2' 3 3' 4 6'-hexachlorobiphenyl (CB132),NA,1
903,903,ices_biota, 2 2' 3 4 4' 5' 6-heptachlorobiphenyl (CB183),NA,1
904,904,ices_biota, 2 3 6 2' 3' 6'-hexachlorobiphenyl (CB136),NA,1
905,905,ices_biota, silver,NA,1
906,906,ices_biota, perylene,NA,1
907,907,ices_biota, dibenz[a c/a h]anthracene,NA,1
908,908,ices_biota, 1-methylnaphthalene,NA,1
909,909,ices_biota, phosphorus,NA,1
910,910,ices_biota, chlorine (deprecated),NA,1
911,911,ices_biota, 2 2' 3 4 4'-pentachlorobiphenyl (CB85),NA,1
912,912,ices_biota, biphenyl,NA,1
913,913,ices_biota, coronene,NA,1
914,914,ices_biota, dibenzopyrene,NA,1
915,915,ices_biota, 2 6-dimethylnaphthalene,NA,1
916,916,ices_biota, 1-methylphenanthrene,NA,1
917,917,ices_biota, benzo[j k]fluoranthene,NA,1
918,918,ices_biota, 2 3 5-trimethylnaphthalene,NA,1
919,919,ices_biota, nitrogen,NA,1
920,920,ices_biota, 2 2' 4 4' 5 6'-hexabromodiphenyl ether (PBDE154),NA,1
921,921,ices_biota, 2 2' 4 5'-tetrabromodiphenyl ether (BDE49),NA,1
922,922,ices_biota, 2 3' 4 4'-tetrabromodiphenyl ether (BDE66),NA,1
923,923,ices_biota, 2 2' 4 4' 6-pentabromodiphenyl ether (PBDE100),NA,1
924,924,ices_biota, 2 4 4'-tribromodiphenyl ether (PBDE28),NA,1
925,925,ices_biota, 2 2' 4 4' 5 5'-hexabromodiphenyl ether (PBDE153),NA,1
926,926,ices_biota, chrysene + triphenylene,NA,1
927,927,ices_biota, 3 4 4' 5-tetrachlorobiphenyl (CB81),NA,1
928,928,ices_biota, 1 2 3 6 7 8-hexachlorodibenzofuran,NA,1
929,929,ices_biota, 1 2 3 7 8 9-hexachlorodibenzofuran,NA,1
930,930,ices_biota, sum of heptachloro-dibenzofuran,NA,1
931,931,ices_biota, 3 3' 4 4' 5 5'-hexachlorobiphenyl (CB169),NA,1
932,932,ices_biota, sum of hexachloro-dibenzofuran,NA,1
933,933,ices_biota, 1 2 3 4 6 7 8-heptachlorodibenzo-p-dioxin,NA,1
934,934,ices_biota, 1 2 3 7 8/1 2 3 4 8-pentachloro-dibenzofuran,NA,1
935,935,ices_biota, 1 2 3 7 8 9-hexachlorodibenzo-p-dioxin,NA,1
936,936,ices_biota, octachloro-dibenzofuran (group),NA,1
937,937,ices_biota, sum of pentachloro-dibenzo dioxin,NA,1
938,938,ices_biota, 2 3 4 7 8-pentachlorodibenzofuran,NA,1
939,939,ices_biota, 1 2 3 4 7 8-hexachlorodibenzo-p-dioxin,NA,1
940,940,ices_biota, 2 3 4 6 7 8-hexachlorodibenzofuran,NA,1
941,941,ices_biota, sum of pentachloro-dibenzofuran,NA,1
942,942,ices_biota, sum of hexachloro-dibenzo dioxin,NA,1
943,943,ices_biota, 3 3' 4 4'-tetrachlorobiphenyl (CB77),NA,1
944,944,ices_biota, sum of tetrachloro-dibenzo dioxin,NA,1
945,945,ices_biota, 1 2 3 4 7 8/1 2 3 4 7 9-hexachloro-dibenzofuran,NA,1
946,946,ices_biota, 3 3' 4 4' 5-pentachlorobiphenyl (CB126),NA,1
947,947,ices_biota, 1 2 3 4 6 7 8 9-octachlorodibenzo-p-dioxin,NA,1
948,948,ices_biota, sum of heptachloro-dibenzo dioxin,NA,1
949,949,ices_biota, polychlorinated dibenzo-p-dioxins,NA,1
950,950,ices_biota, 1 2 3 6 7 8-hexachlorodibenzo-p-dioxin,NA,1
951,951,ices_biota, 2 3 7 8-tetrachloro-dibenzofuran,NA,1
952,952,ices_biota, 1 2 3 4 7 8 9-heptachlorodibenzofuran,NA,1
953,953,ices_biota, 1 2 3 4 6 7 8-heptachlorodibenzofuran,NA,1
954,954,ices_biota, 2 3 7 8-tetrachloro-dibenzo[b e][1 4]dioxin,NA,1
955,955,ices_biota, 1 2 3 7 8-pentachlorodibenzo-p-dioxin,NA,1
956,956,ices_biota, polychlorinated dibenzo-furans,NA,1
957,957,ices_biota, sum of tetrachloro-dibenzofuran,NA,1
958,958,ices_biota, 2 2' 4 4' 5-pentabromodiphenyl ether (PBDE99),NA,1
959,959,ices_biota, sodium,NA,1
960,960,ices_biota, magnesium,NA,1
961,961,ices_biota, calcium,NA,1
962,962,ices_biota, benzo[b+j k]fluoranthene,NA,1
963,963,ices_biota, vanadium,NA,1
964,964,ices_biota, 4 4'-dibromobiphenyl,NA,1
965,965,ices_biota, 2 2' 5 5'-tetrabromobiphenyl,NA,1
966,966,ices_biota, 2 3' 4 4' 6-pentabromodiphenyl ether (BDE119),NA,1
967,967,ices_biota, 2 2' 3 4 4' 5' 6-heptabromodiphenyl ether (BDE183),NA,1
968,968,ices_biota, Benzene  1 2 3 4 5-pentabromo-6-(3 4 5-tribromophenoxy)- (PBDE205),NA,1
969,969,ices_biota, 3 3' 4 4'-tetrabromodiphenyl ether (BDE77),NA,1
970,970,ices_biota, 2 2' 3 4 4' 5'-hexabromodiphenyl ether (PBDE138),NA,1
971,971,ices_biota, 2 3' 4' 6-tetrabromodiphenyl ether (BDE71),NA,1
972,972,ices_biota, 2 2' 3 4 4'-pentabromodiphenyl ether (PBDE85),NA,1
973,973,ices_biota, total toxaphene - method information necessary in METOA,NA,1
974,974,ices_biota, barium,NA,1
975,975,ices_biota, antimony,NA,1
976,976,ices_biota, strontium,NA,1
977,977,ices_biota, molybdenum,NA,1
978,978,ices_biota, thallium,NA,1
979,979,ices_biota, uranium,NA,1
980,980,ices_biota, 1-hydroxy pyrene,NA,1
981,981,ices_biota, 1 5-dimethylnaphthalene,NA,1
982,982,ices_biota, Diphenyltin ion,NA,1
983,983,ices_biota, Monobutyltin ion,NA,1
984,984,ices_biota, 2-methylphenanthrene,NA,1
985,985,ices_biota, 3 6-dimethylphenanthrene,NA,1
986,986,ices_biota, 1 2 3-trimethylnaphthalene,NA,1
987,987,ices_biota, 9 10-dimethylphenanthrene,NA,1
988,988,ices_biota, Monophenyltin ion,NA,1
989,989,ices_biota, dibutyltin ion,NA,1
990,990,ices_biota, triphenyltin ion,NA,1
991,991,ices_biota, 1 6-dimethylnaphthalene,NA,1
992,992,ices_biota, Tributyltin ion,NA,1
993,993,ices_biota, 2 3 6-trimethylnaphthalene,NA,1
994,994,ices_biota, 1 2 4-trimethylnaphthalene,NA,1
995,995,ices_biota, metallothionein,NA,1
996,996,ices_biota, Fluoranthene  1-methyl-,NA,1
997,997,ices_biota, Benzo[a]pyrene  7-methyl-,NA,1
998,998,ices_biota, Chrysene  2-methyl-,NA,1
999,999,ices_biota, benz[b]anthracene,NA,1
1000,1000,ices_biota, Benzo[c]phenanthrene,NA,1
1001,1001,ices_biota, C3-phenanthrenes,NA,1
1002,1002,ices_biota, Benz[a]anthracene  7-methyl-,NA,1
1003,1003,ices_biota, lanthanum,NA,1
1004,1004,ices_biota, europium,NA,1
1005,1005,ices_biota, rubidium,NA,1
1006,1006,ices_biota, scandium,NA,1
1007,1007,ices_biota, cerium,NA,1
1008,1008,ices_biota, neodymium,NA,1
1009,1009,ices_biota, cesium,NA,1
1010,1010,ices_biota, thorium,NA,1
1011,1011,ices_biota, Parlar 40 (2-endo 3-exo 5-endo 6-exo 8 9 10 10 octachlorobornane),NA,1
1012,1012,ices_biota, isodrin,NA,1
1013,1013,ices_biota, Parlar 41 (2-exo 3-endo 5-exo 8 9 9 10 10 octachlorobornane),NA,1
1014,1014,ices_biota, 1 2 4 5-tetrachlorobenzene,NA,1
1015,1015,ices_biota, 1 2 3 4-tetrachlorobenzene,NA,1
1016,1016,ices_biota, Parlar 44 (2-exo 5 5 8 9 9 10 10 octachlorobornane),NA,1
1017,1017,ices_biota, 1 2 4-trichlorobenzene,NA,1
1018,1018,ices_biota, 1 3 5-trichlorobenzene,NA,1
1019,1019,ices_biota, 1 2 3-trichlorobenzene,NA,1
1020,1020,ices_biota, benzo[a]fluorene,NA,1
1021,1021,ices_biota, 1-methylpyrene,NA,1
1022,1022,ices_biota, CBs (8 chlorine atoms),NA,1
1023,1023,ices_biota, CBs (3 chlorine atoms),NA,1
1024,1024,ices_biota, 2 2' 3 4' 5 6 6'-heptachlorobiphenyl (CB188),NA,1
1025,1025,ices_biota, methoxychlor,NA,1
1026,1026,ices_biota, CBs (6 chlorine atoms),NA,1
1027,1027,ices_biota, CBs (7 chlorine atoms),NA,1
1028,1028,ices_biota, CBs (5 chlorine atoms),NA,1
1029,1029,ices_biota, CBs (4 chlorine atoms),NA,1
1030,1030,ices_biota, Parlar 69 (2 2 5 5 6-exo 8b 8c 9c 10a 10b-decachlorobornane),NA,1
1031,1031,ices_biota, 1 2 5 6 9 10-hexabromocyclododecane,NA,1
1032,1032,ices_biota, 1-hydroxy phenanthrene (Unit example: ng/g),NA,1
1033,1033,ices_biota, 3-hydroxy benzo(a)pyrene,NA,1
1034,1034,ices_biota, C4-naphthalenes,NA,1
1035,1035,ices_biota, beta-endosulfan,NA,1
1036,1036,ices_biota, alpha-endosulfan,NA,1
1037,1037,ices_biota, 2 2' 4-tribromodiphenyl ether (BDE17),NA,1
1038,1038,ices_biota, hexachlorobutadiene,NA,1
1039,1039,ices_biota, 1-hydroxy pyrene equivalent,NA,1
1040,1040,ices_biota, decabromodiphenyl ether (PBDE209),NA,1
1041,1041,ices_biota, 2-hydroxy naphthalene,NA,1
1042,1042,ices_biota, Carbon isotope of mass 13,NA,1
1043,1043,ices_biota, Nitrogen isotope of mass 15,NA,1
1044,1044,ices_biota, Potassium perfluorobutanesulfonate,NA,1
1045,1045,ices_biota, Perfluorodecanesulfonic acid,NA,1
1046,1046,ices_biota, perfluorooctanyl sulphonic acid,NA,1
1047,1047,ices_biota, short chain chlorinated paraffin (C10-C13),NA,1
1048,1048,ices_biota, beta-hexabromocyclododecane,NA,1
1049,1049,ices_biota, alpha-hexabromocyclododecane,NA,1
1050,1050,ices_biota, tetrabromobiphenol-A,NA,1
1051,1051,ices_biota, 2 4 6-tribromoanisole,NA,1
1052,1052,ices_biota, 2 2' 4 5'-tetrabromobiphenyl,NA,1
1053,1053,ices_biota, gamma-hexabromocyclododecane,NA,1
1054,1054,ices_biota, 1-hydroxy pyrene normalised (QC parameter),NA,1
1055,1055,ices_biota, Perfluorodecanoic acid,NA,1
1056,1056,ices_biota, perfluorononanoic acid,NA,1
1057,1057,ices_biota, Perfluorohexanesulfonic acid,NA,1
1058,1058,ices_biota, Perfluorooctanoic acid,NA,1
1059,1059,ices_biota, triphenyltin - expressed as Sn-atom,NA,1
1060,1060,ices_biota, monophenyltin - expressed as Sn-atom,NA,1
1061,1061,ices_biota, 2 4 4' 6-tetrabromodiphenyl ether (BDE75),NA,1
1062,1062,ices_biota, diphenyltin - expressed as Sn-atom,NA,1
1063,1063,ices_biota, 2 3 3' 4 4' 5 6-heptabromodiphenyl ether (BDE190),NA,1
1064,1064,ices_biota, 2 3 3' 4' 5 6-hexachlorobiphenyl (CB163),NA,1
1065,1065,ices_biota, 2 3 3' 4 4' 6-hexachlorobiphenyl (CB158),NA,1
1066,1066,ices_biota, Perfluorotetradecanoic acid,NA,1
1067,1067,ices_biota, Perfluorotridecanoic acid,NA,1
1068,1068,ices_biota, 1 1'-Biphenyl  3 4 4'-trichloro- (CB37),NA,1
1069,1069,ices_biota, Benzene  1-bromo-3-(4-bromophenoxy)- (PBDE13),NA,1
